Model,MSO58
Channel,CH1,,Channel,CH2,,Channel,CH3,,Channel,MATH1
Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG
Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s
Sample Interval,1.60000000e-09,,Sample Interval,1.60000000e-09,,Sample Interval,1.60000000e-09,,Sample Interval,1.60000000e-09
Record Length,6250,,Record Length,6250,,Record Length,6250,,Record Length,6250
Zero Index,1262.00000000,,Zero Index,1262.00000000,,Zero Index,1262.00000000,,Zero Index,1262.00000000
Vertical Units,V,,Vertical Units,V,,Vertical Units,A,,Vertical Units,J
,,,,,,,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,,
yOffset,0.000000,,yOffset,0.000000,,yOffset,0.000000,,,
yPosition,-1.000000,,yPosition,-1.800000,,yPosition,-1.820000,,,

TIME,CH1,CH2,CH3,,TIME,MATH1
5.68000000e-06,-1.07171875e+01,1.19343750e+03,-5.09375000e+00,,5.68000000e-06,2.44084716e+00
5.68160000e-06,-1.07046875e+01,1.18851562e+03,-5.00000000e+00,,5.68160000e-06,2.44083762e+00
5.68320000e-06,-1.06562500e+01,1.19351562e+03,-5.48437500e+00,,5.68320000e-06,2.44082761e+00
5.68480000e-06,-1.06484375e+01,1.19742188e+03,-5.34375000e+00,,5.68480000e-06,2.44081736e+00
5.68640000e-06,-1.05250000e+01,1.20015625e+03,-5.56250000e+00,,5.68640000e-06,2.44080687e+00
5.68800000e-06,-1.04265625e+01,1.20406250e+03,-5.09375000e+00,,5.68800000e-06,2.44079661e+00
5.68960000e-06,-1.04109375e+01,1.20523438e+03,-5.32812500e+00,,5.68960000e-06,2.44078660e+00
5.69120000e-06,-1.04203125e+01,1.20625000e+03,-4.89062500e+00,,5.69120000e-06,2.44077682e+00
5.69280000e-06,-1.03265625e+01,1.20375000e+03,-5.00000000e+00,,5.69280000e-06,2.44076729e+00
5.69440000e-06,-1.03390625e+01,1.20820312e+03,-4.90625000e+00,,5.69440000e-06,2.44075775e+00
5.69600000e-06,-1.03203125e+01,1.20437500e+03,-5.48437500e+00,,5.69600000e-06,2.44074774e+00
5.69760000e-06,-1.03531250e+01,1.20289062e+03,-4.90625000e+00,,5.69760000e-06,2.44073772e+00
5.69920000e-06,-1.02875000e+01,1.19796875e+03,-5.84375000e+00,,5.69920000e-06,2.44072747e+00
5.70080000e-06,-1.01781250e+01,1.18960938e+03,-5.04687500e+00,,5.70080000e-06,2.44071698e+00
5.70240000e-06,-1.02390625e+01,1.18882812e+03,-4.56250000e+00,,5.70240000e-06,2.44070792e+00
5.70400000e-06,-1.01531250e+01,1.19109375e+03,-5.14062500e+00,,5.70400000e-06,2.44069862e+00
5.70560000e-06,-1.01609375e+01,1.18617188e+03,-4.87500000e+00,,5.70560000e-06,2.44068909e+00
5.70720000e-06,-1.02828125e+01,1.18906250e+03,-4.10937500e+00,,5.70720000e-06,2.44068050e+00
5.70880000e-06,-1.02546875e+01,1.18812500e+03,-4.37500000e+00,,5.70880000e-06,2.44067240e+00
5.71040000e-06,-1.02546875e+01,1.19054688e+03,-5.04687500e+00,,5.71040000e-06,2.44066334e+00
5.71200000e-06,-1.04265625e+01,1.19359375e+03,-4.50000000e+00,,5.71200000e-06,2.44065428e+00
5.71360000e-06,-1.04046875e+01,1.19843750e+03,-4.68750000e+00,,5.71360000e-06,2.44064546e+00
5.71520000e-06,-1.05140625e+01,1.19828125e+03,-4.60937500e+00,,5.71520000e-06,2.44063663e+00
5.71680000e-06,-1.05843750e+01,1.19960938e+03,-5.35937500e+00,,5.71680000e-06,2.44062710e+00
5.71840000e-06,-1.06687500e+01,1.20804688e+03,-5.84375000e+00,,5.71840000e-06,2.44061637e+00
5.72000000e-06,-1.07156250e+01,1.20617188e+03,-5.07812500e+00,,5.72000000e-06,2.44060588e+00
5.72160000e-06,-1.07203125e+01,1.21171875e+03,-4.68750000e+00,,5.72160000e-06,2.44059634e+00
5.72320000e-06,-1.07703125e+01,1.20804688e+03,-5.17187500e+00,,5.72320000e-06,2.44058681e+00
5.72480000e-06,-1.08156250e+01,1.20710938e+03,-4.59375000e+00,,5.72480000e-06,2.44057727e+00
5.72640000e-06,-1.07828125e+01,1.20164062e+03,-5.17187500e+00,,5.72640000e-06,2.44056797e+00
5.72800000e-06,-1.08250000e+01,1.19484375e+03,-5.10937500e+00,,5.72800000e-06,2.44055820e+00
5.72960000e-06,-1.08796875e+01,1.19414062e+03,-5.39062500e+00,,5.72960000e-06,2.44054818e+00
5.73120000e-06,-1.07187500e+01,1.19015625e+03,-5.09375000e+00,,5.73120000e-06,2.44053817e+00
5.73280000e-06,-1.06953125e+01,1.18500000e+03,-4.50000000e+00,,5.73280000e-06,2.44052911e+00
5.73440000e-06,-1.05328125e+01,1.18101562e+03,-5.12500000e+00,,5.73440000e-06,2.44052005e+00
5.73600000e-06,-1.03796875e+01,1.18195312e+03,-5.15625000e+00,,5.73600000e-06,2.44051027e+00
5.73760000e-06,-1.03984375e+01,1.18351562e+03,-5.32812500e+00,,5.73760000e-06,2.44050026e+00
5.73920000e-06,-1.02656250e+01,1.18875000e+03,-5.64062500e+00,,5.73920000e-06,2.44048977e+00
5.74080000e-06,-1.02765625e+01,1.18742188e+03,-5.43750000e+00,,5.74080000e-06,2.44047928e+00
5.74240000e-06,-1.01281250e+01,1.19390625e+03,-5.07812500e+00,,5.74240000e-06,2.44046926e+00
5.74400000e-06,-1.01593750e+01,1.19421875e+03,-5.39062500e+00,,5.74400000e-06,2.44045925e+00
5.74560000e-06,-1.01703125e+01,1.19843750e+03,-6.48437500e+00,,5.74560000e-06,2.44044781e+00
5.74720000e-06,-1.03484375e+01,1.20242188e+03,-6.28125000e+00,,5.74720000e-06,2.44043565e+00
5.74880000e-06,-1.03500000e+01,1.20625000e+03,-5.06250000e+00,,5.74880000e-06,2.44042468e+00
5.75040000e-06,-1.04687500e+01,1.20492188e+03,-4.81250000e+00,,5.75040000e-06,2.44041514e+00
5.75200000e-06,-1.05281250e+01,1.20679688e+03,-5.35937500e+00,,5.75200000e-06,2.44040537e+00
5.75360000e-06,-1.06187500e+01,1.20515625e+03,-4.75000000e+00,,5.75360000e-06,2.44039559e+00
5.75520000e-06,-1.06968750e+01,1.20023438e+03,-4.89062500e+00,,5.75520000e-06,2.44038630e+00
5.75680000e-06,-1.08296875e+01,1.19664062e+03,-4.92187500e+00,,5.75680000e-06,2.44037700e+00
5.75840000e-06,-1.08390625e+01,1.19843750e+03,-5.50000000e+00,,5.75840000e-06,2.44036698e+00
5.76000000e-06,-1.09296875e+01,1.19421875e+03,-4.65625000e+00,,5.76000000e-06,2.44035721e+00
5.76160000e-06,-1.09015625e+01,1.19000000e+03,-4.59375000e+00,,5.76160000e-06,2.44034839e+00
5.76320000e-06,-1.08828125e+01,1.18390625e+03,-5.31250000e+00,,5.76320000e-06,2.44033909e+00
5.76480000e-06,-1.09953125e+01,1.18476562e+03,-4.39062500e+00,,5.76480000e-06,2.44032979e+00
5.76640000e-06,-1.07828125e+01,1.18351562e+03,-4.51562500e+00,,5.76640000e-06,2.44032145e+00
5.76800000e-06,-1.07875000e+01,1.18671875e+03,-4.95312500e+00,,5.76800000e-06,2.44031239e+00
5.76960000e-06,-1.06703125e+01,1.18640625e+03,-4.46875000e+00,,5.76960000e-06,2.44030333e+00
5.77120000e-06,-1.06406250e+01,1.18906250e+03,-4.92187500e+00,,5.77120000e-06,2.44029450e+00
5.77280000e-06,-1.04562500e+01,1.19085938e+03,-5.37500000e+00,,5.77280000e-06,2.44028473e+00
5.77440000e-06,-1.03921875e+01,1.19460938e+03,-4.95312500e+00,,5.77440000e-06,2.44027495e+00
5.77600000e-06,-1.03218750e+01,1.19796875e+03,-5.18750000e+00,,5.77600000e-06,2.44026518e+00
5.77760000e-06,-1.01640625e+01,1.19781250e+03,-4.92187500e+00,,5.77760000e-06,2.44025540e+00
5.77920000e-06,-1.01609375e+01,1.20492188e+03,-5.54687500e+00,,5.77920000e-06,2.44024539e+00
5.78080000e-06,-1.02062500e+01,1.20203125e+03,-5.59375000e+00,,5.78080000e-06,2.44023466e+00
5.78240000e-06,-1.00828125e+01,1.20460938e+03,-5.54687500e+00,,5.78240000e-06,2.44022393e+00
5.78400000e-06,-1.01828125e+01,1.20250000e+03,-4.90625000e+00,,5.78400000e-06,2.44021392e+00
5.78560000e-06,-1.01562500e+01,1.20406250e+03,-4.26562500e+00,,5.78560000e-06,2.44020510e+00
5.78720000e-06,-1.01343750e+01,1.19960938e+03,-5.79687500e+00,,5.78720000e-06,2.44019532e+00
5.78880000e-06,-1.02171875e+01,1.19726562e+03,-5.09375000e+00,,5.78880000e-06,2.44018483e+00
5.79040000e-06,-1.02234375e+01,1.19460938e+03,-5.18750000e+00,,5.79040000e-06,2.44017506e+00
5.79200000e-06,-1.03187500e+01,1.19367188e+03,-5.26562500e+00,,5.79200000e-06,2.44016504e+00
5.79360000e-06,-1.04312500e+01,1.18921875e+03,-4.81250000e+00,,5.79360000e-06,2.44015551e+00
5.79520000e-06,-1.03718750e+01,1.19046875e+03,-4.98437500e+00,,5.79520000e-06,2.44014621e+00
5.79680000e-06,-1.04484375e+01,1.19046875e+03,-5.25000000e+00,,5.79680000e-06,2.44013643e+00
5.79840000e-06,-1.05000000e+01,1.19156250e+03,-5.39062500e+00,,5.79840000e-06,2.44012618e+00
5.80000000e-06,-1.05203125e+01,1.19070312e+03,-4.71875000e+00,,5.80000000e-06,2.44011664e+00
5.80160000e-06,-1.05656250e+01,1.19054688e+03,-4.81250000e+00,,5.80160000e-06,2.44010758e+00
5.80320000e-06,-1.07078125e+01,1.18921875e+03,-5.42187500e+00,,5.80320000e-06,2.44009781e+00
5.80480000e-06,-1.05812500e+01,1.19609375e+03,-4.79687500e+00,,5.80480000e-06,2.44008803e+00
5.80640000e-06,-1.05640625e+01,1.19250000e+03,-5.04687500e+00,,5.80640000e-06,2.44007874e+00
5.80800000e-06,-1.06781250e+01,1.19492188e+03,-5.64062500e+00,,5.80800000e-06,2.44006848e+00
5.80960000e-06,-1.06703125e+01,1.19382812e+03,-4.98437500e+00,,5.80960000e-06,2.44005823e+00
5.81120000e-06,-1.06375000e+01,1.19406250e+03,-5.32812500e+00,,5.81120000e-06,2.44004846e+00
5.81280000e-06,-1.06390625e+01,1.19609375e+03,-5.45312500e+00,,5.81280000e-06,2.44003820e+00
5.81440000e-06,-1.07031250e+01,1.19664062e+03,-5.26562500e+00,,5.81440000e-06,2.44002795e+00
5.81600000e-06,-1.06437500e+01,1.19671875e+03,-5.65625000e+00,,5.81600000e-06,2.44001746e+00
5.81760000e-06,-1.06234375e+01,1.19484375e+03,-5.09375000e+00,,5.81760000e-06,2.44000721e+00
5.81920000e-06,-1.05171875e+01,1.19429688e+03,-5.73437500e+00,,5.81920000e-06,2.43999696e+00
5.82080000e-06,-1.04515625e+01,1.19242188e+03,-5.39062500e+00,,5.82080000e-06,2.43998623e+00
5.82240000e-06,-1.04484375e+01,1.18781250e+03,-5.18750000e+00,,5.82240000e-06,2.43997622e+00
5.82400000e-06,-1.04328125e+01,1.19304688e+03,-5.04687500e+00,,5.82400000e-06,2.43996644e+00
5.82560000e-06,-1.03578125e+01,1.19164062e+03,-4.95312500e+00,,5.82560000e-06,2.43995690e+00
5.82720000e-06,-1.03750000e+01,1.19382812e+03,-5.21875000e+00,,5.82720000e-06,2.43994713e+00
5.82880000e-06,-1.04125000e+01,1.18968750e+03,-4.84375000e+00,,5.82880000e-06,2.43993759e+00
5.83040000e-06,-1.03500000e+01,1.19250000e+03,-4.46875000e+00,,5.83040000e-06,2.43992877e+00
5.83200000e-06,-1.03921875e+01,1.19125000e+03,-4.42187500e+00,,5.83200000e-06,2.43992019e+00
5.83360000e-06,-1.03921875e+01,1.18953125e+03,-5.00000000e+00,,5.83360000e-06,2.43991113e+00
5.83520000e-06,-1.04078125e+01,1.19164062e+03,-4.71875000e+00,,5.83520000e-06,2.43990183e+00
5.83680000e-06,-1.03859375e+01,1.19171875e+03,-4.42187500e+00,,5.83680000e-06,2.43989301e+00
5.83840000e-06,-1.05390625e+01,1.19539062e+03,-5.18750000e+00,,5.83840000e-06,2.43988395e+00
5.84000000e-06,-1.05109375e+01,1.19453125e+03,-4.95312500e+00,,5.84000000e-06,2.43987417e+00
5.84160000e-06,-1.05343750e+01,1.19484375e+03,-4.51562500e+00,,5.84160000e-06,2.43986511e+00
5.84320000e-06,-1.07046875e+01,1.19804688e+03,-5.53125000e+00,,5.84320000e-06,2.43985558e+00
5.84480000e-06,-1.07593750e+01,1.20031250e+03,-4.78125000e+00,,5.84480000e-06,2.43984580e+00
5.84640000e-06,-1.07906250e+01,1.19671875e+03,-4.95312500e+00,,5.84640000e-06,2.43983650e+00
5.84800000e-06,-1.08281250e+01,1.19437500e+03,-4.64062500e+00,,5.84800000e-06,2.43982744e+00
5.84960000e-06,-1.09312500e+01,1.19367188e+03,-5.09375000e+00,,5.84960000e-06,2.43981814e+00
5.85120000e-06,-1.08468750e+01,1.19203125e+03,-4.40625000e+00,,5.85120000e-06,2.43980908e+00
5.85280000e-06,-1.07390625e+01,1.18906250e+03,-4.76562500e+00,,5.85280000e-06,2.43980026e+00
5.85440000e-06,-1.08015625e+01,1.19195312e+03,-5.73437500e+00,,5.85440000e-06,2.43979025e+00
5.85600000e-06,-1.06500000e+01,1.18953125e+03,-4.18750000e+00,,5.85600000e-06,2.43978071e+00
5.85760000e-06,-1.06234375e+01,1.18726562e+03,-4.35937500e+00,,5.85760000e-06,2.43977261e+00
5.85920000e-06,-1.05453125e+01,1.18664062e+03,-4.26562500e+00,,5.85920000e-06,2.43976450e+00
5.86080000e-06,-1.04906250e+01,1.18937500e+03,-4.50000000e+00,,5.86080000e-06,2.43975616e+00
5.86240000e-06,-1.03640625e+01,1.19031250e+03,-4.62500000e+00,,5.86240000e-06,2.43974757e+00
5.86400000e-06,-1.02937500e+01,1.19304688e+03,-4.73437500e+00,,5.86400000e-06,2.43973875e+00
5.86560000e-06,-1.02890625e+01,1.19210938e+03,-3.90625000e+00,,5.86560000e-06,2.43973041e+00
5.86720000e-06,-1.02078125e+01,1.19328125e+03,-4.93750000e+00,,5.86720000e-06,2.43972206e+00
5.86880000e-06,-1.01812500e+01,1.19250000e+03,-4.20312500e+00,,5.86880000e-06,2.43971324e+00
5.87040000e-06,-1.02312500e+01,1.19929688e+03,-4.89062500e+00,,5.87040000e-06,2.43970466e+00
5.87200000e-06,-1.02625000e+01,1.19156250e+03,-4.26562500e+00,,5.87200000e-06,2.43969584e+00
5.87360000e-06,-1.03312500e+01,1.19851562e+03,-5.01562500e+00,,5.87360000e-06,2.43968701e+00
5.87520000e-06,-1.03687500e+01,1.19687500e+03,-4.09375000e+00,,5.87520000e-06,2.43967819e+00
5.87680000e-06,-1.04265625e+01,1.19867188e+03,-4.48437500e+00,,5.87680000e-06,2.43967009e+00
5.87840000e-06,-1.05562500e+01,1.19695312e+03,-4.42187500e+00,,5.87840000e-06,2.43966150e+00
5.88000000e-06,-1.05546875e+01,1.19640625e+03,-5.12500000e+00,,5.88000000e-06,2.43965244e+00
5.88160000e-06,-1.06390625e+01,1.19570312e+03,-4.34375000e+00,,5.88160000e-06,2.43964338e+00
5.88320000e-06,-1.07015625e+01,1.19734375e+03,-4.46875000e+00,,5.88320000e-06,2.43963504e+00
5.88480000e-06,-1.07078125e+01,1.19296875e+03,-5.17187500e+00,,5.88480000e-06,2.43962574e+00
5.88640000e-06,-1.07640625e+01,1.18828125e+03,-4.32812500e+00,,5.88640000e-06,2.43961668e+00
5.88800000e-06,-1.08296875e+01,1.18890625e+03,-4.03125000e+00,,5.88800000e-06,2.43960881e+00
5.88960000e-06,-1.08218750e+01,1.19078125e+03,-4.39062500e+00,,5.88960000e-06,2.43960071e+00
5.89120000e-06,-1.08171875e+01,1.18843750e+03,-4.35937500e+00,,5.89120000e-06,2.43959236e+00
5.89280000e-06,-1.07625000e+01,1.19101562e+03,-4.42187500e+00,,5.89280000e-06,2.43958402e+00
5.89440000e-06,-1.07546875e+01,1.18890625e+03,-4.14062500e+00,,5.89440000e-06,2.43957591e+00
5.89600000e-06,-1.07234375e+01,1.19164062e+03,-4.01562500e+00,,5.89600000e-06,2.43956804e+00
5.89760000e-06,-1.06562500e+01,1.19281250e+03,-4.31250000e+00,,5.89760000e-06,2.43956017e+00
5.89920000e-06,-1.06203125e+01,1.19273438e+03,-4.50000000e+00,,5.89920000e-06,2.43955183e+00
5.90080000e-06,-1.05781250e+01,1.19734375e+03,-4.76562500e+00,,5.90080000e-06,2.43954301e+00
5.90240000e-06,-1.05046875e+01,1.20117188e+03,-4.40625000e+00,,5.90240000e-06,2.43953419e+00
5.90400000e-06,-1.04031250e+01,1.20070312e+03,-4.32812500e+00,,5.90400000e-06,2.43952584e+00
5.90560000e-06,-1.05093750e+01,1.19257812e+03,-5.20312500e+00,,5.90560000e-06,2.43951678e+00
5.90720000e-06,-1.04265625e+01,1.19765625e+03,-4.31250000e+00,,5.90720000e-06,2.43950772e+00
5.90880000e-06,-1.04406250e+01,1.19414062e+03,-4.50000000e+00,,5.90880000e-06,2.43949938e+00
5.91040000e-06,-1.04781250e+01,1.19179688e+03,-4.84375000e+00,,5.91040000e-06,2.43949056e+00
5.91200000e-06,-1.04578125e+01,1.19960938e+03,-4.92187500e+00,,5.91200000e-06,2.43948126e+00
5.91360000e-06,-1.04921875e+01,1.19476562e+03,-5.07812500e+00,,5.91360000e-06,2.43947172e+00
5.91520000e-06,-1.05156250e+01,1.19218750e+03,-4.65625000e+00,,5.91520000e-06,2.43946242e+00
5.91680000e-06,-1.04953125e+01,1.19218750e+03,-4.73437500e+00,,5.91680000e-06,2.43945336e+00
5.91840000e-06,-1.04734375e+01,1.18984375e+03,-4.67187500e+00,,5.91840000e-06,2.43944430e+00
5.92000000e-06,-1.05500000e+01,1.18437500e+03,-5.32812500e+00,,5.92000000e-06,2.43943477e+00
5.92160000e-06,-1.06140625e+01,1.19218750e+03,-4.81250000e+00,,5.92160000e-06,2.43942523e+00
5.92320000e-06,-1.06109375e+01,1.18968750e+03,-5.25000000e+00,,5.92320000e-06,2.43941569e+00
5.92480000e-06,-1.06500000e+01,1.18796875e+03,-4.82812500e+00,,5.92480000e-06,2.43940616e+00
5.92640000e-06,-1.06234375e+01,1.19250000e+03,-4.84375000e+00,,5.92640000e-06,2.43939686e+00
5.92800000e-06,-1.06687500e+01,1.19492188e+03,-4.37500000e+00,,5.92800000e-06,2.43938804e+00
5.92960000e-06,-1.06828125e+01,1.19101562e+03,-4.37500000e+00,,5.92960000e-06,2.43937969e+00
5.93120000e-06,-1.06921875e+01,1.19187500e+03,-4.87500000e+00,,5.93120000e-06,2.43937087e+00
5.93280000e-06,-1.06625000e+01,1.19367188e+03,-4.70312500e+00,,5.93280000e-06,2.43936181e+00
5.93440000e-06,-1.06343750e+01,1.19296875e+03,-5.67187500e+00,,5.93440000e-06,2.43935180e+00
5.93600000e-06,-1.07187500e+01,1.19265625e+03,-5.01562500e+00,,5.93600000e-06,2.43934155e+00
5.93760000e-06,-1.07265625e+01,1.19687500e+03,-4.56250000e+00,,5.93760000e-06,2.43933249e+00
5.93920000e-06,-1.06312500e+01,1.19109375e+03,-5.31250000e+00,,5.93920000e-06,2.43932295e+00
5.94080000e-06,-1.06375000e+01,1.19351562e+03,-5.25000000e+00,,5.94080000e-06,2.43931293e+00
5.94240000e-06,-1.05921875e+01,1.19367188e+03,-5.65625000e+00,,5.94240000e-06,2.43930244e+00
5.94400000e-06,-1.06046875e+01,1.18898438e+03,-5.40625000e+00,,5.94400000e-06,2.43929195e+00
5.94560000e-06,-1.06031250e+01,1.19023438e+03,-5.01562500e+00,,5.94560000e-06,2.43928194e+00
5.94720000e-06,-1.05218750e+01,1.18945312e+03,-5.68750000e+00,,5.94720000e-06,2.43927169e+00
5.94880000e-06,-1.04843750e+01,1.19093750e+03,-4.96875000e+00,,5.94880000e-06,2.43926144e+00
5.95040000e-06,-1.04265625e+01,1.18921875e+03,-5.00000000e+00,,5.95040000e-06,2.43925190e+00
5.95200000e-06,-1.04375000e+01,1.19070312e+03,-5.18750000e+00,,5.95200000e-06,2.43924212e+00
5.95360000e-06,-1.03781250e+01,1.19062500e+03,-5.10937500e+00,,5.95360000e-06,2.43923235e+00
5.95520000e-06,-1.04406250e+01,1.19109375e+03,-4.82812500e+00,,5.95520000e-06,2.43922281e+00
5.95680000e-06,-1.05343750e+01,1.19273438e+03,-5.21875000e+00,,5.95680000e-06,2.43921328e+00
5.95840000e-06,-1.04500000e+01,1.19984375e+03,-5.04687500e+00,,5.95840000e-06,2.43920350e+00
5.96000000e-06,-1.05171875e+01,1.19046875e+03,-4.43750000e+00,,5.96000000e-06,2.43919444e+00
5.96160000e-06,-1.05109375e+01,1.19671875e+03,-4.42187500e+00,,5.96160000e-06,2.43918610e+00
5.96320000e-06,-1.05546875e+01,1.19421875e+03,-4.54687500e+00,,5.96320000e-06,2.43917751e+00
5.96480000e-06,-1.05250000e+01,1.19656250e+03,-4.31250000e+00,,5.96480000e-06,2.43916893e+00
5.96640000e-06,-1.06406250e+01,1.19640625e+03,-4.56250000e+00,,5.96640000e-06,2.43916035e+00
5.96800000e-06,-1.07046875e+01,1.19750000e+03,-5.43750000e+00,,5.96800000e-06,2.43915081e+00
5.96960000e-06,-1.07281250e+01,1.19437500e+03,-5.10937500e+00,,5.96960000e-06,2.43914080e+00
5.97120000e-06,-1.07640625e+01,1.19109375e+03,-4.90625000e+00,,5.97120000e-06,2.43913126e+00
5.97280000e-06,-1.08156250e+01,1.19601562e+03,-5.48437500e+00,,5.97280000e-06,2.43912125e+00
5.97440000e-06,-1.07859375e+01,1.19343750e+03,-4.92187500e+00,,5.97440000e-06,2.43911123e+00
5.97600000e-06,-1.08390625e+01,1.19437500e+03,-4.37500000e+00,,5.97600000e-06,2.43910241e+00
5.97760000e-06,-1.08156250e+01,1.19375000e+03,-4.92187500e+00,,5.97760000e-06,2.43909359e+00
5.97920000e-06,-1.08453125e+01,1.19070312e+03,-5.75000000e+00,,5.97920000e-06,2.43908334e+00
5.98080000e-06,-1.08171875e+01,1.18867188e+03,-5.31250000e+00,,5.98080000e-06,2.43907285e+00
5.98240000e-06,-1.07390625e+01,1.18617188e+03,-5.56250000e+00,,5.98240000e-06,2.43906260e+00
5.98400000e-06,-1.05953125e+01,1.19007812e+03,-5.76562500e+00,,5.98400000e-06,2.43905187e+00
5.98560000e-06,-1.05968750e+01,1.19320312e+03,-5.78125000e+00,,5.98560000e-06,2.43904090e+00
5.98720000e-06,-1.05234375e+01,1.19054688e+03,-5.34375000e+00,,5.98720000e-06,2.43903041e+00
5.98880000e-06,-1.05531250e+01,1.19390625e+03,-5.57812500e+00,,5.98880000e-06,2.43901992e+00
5.99040000e-06,-1.04687500e+01,1.19125000e+03,-5.46875000e+00,,5.99040000e-06,2.43900943e+00
5.99200000e-06,-1.03453125e+01,1.19085938e+03,-5.20312500e+00,,5.99200000e-06,2.43899918e+00
5.99360000e-06,-1.03812500e+01,1.19289062e+03,-4.65625000e+00,,5.99360000e-06,2.43898988e+00
5.99520000e-06,-1.03718750e+01,1.19421875e+03,-5.18750000e+00,,5.99520000e-06,2.43898058e+00
5.99680000e-06,-1.04109375e+01,1.19632812e+03,-4.06250000e+00,,5.99680000e-06,2.43897176e+00
5.99840000e-06,-1.03171875e+01,1.19453125e+03,-5.09375000e+00,,5.99840000e-06,2.43896294e+00
6.00000000e-06,-1.03515625e+01,1.19523438e+03,-4.79687500e+00,,6.00000000e-06,2.43895340e+00
6.00160000e-06,-1.04125000e+01,1.19625000e+03,-4.57812500e+00,,6.00160000e-06,2.43894434e+00
6.00320000e-06,-1.05531250e+01,1.19671875e+03,-4.65625000e+00,,6.00320000e-06,2.43893552e+00
6.00480000e-06,-1.05781250e+01,1.19304688e+03,-4.65625000e+00,,6.00480000e-06,2.43892670e+00
6.00640000e-06,-1.06218750e+01,1.19085938e+03,-4.57812500e+00,,6.00640000e-06,2.43891788e+00
6.00800000e-06,-1.06281250e+01,1.19179688e+03,-4.95312500e+00,,6.00800000e-06,2.43890882e+00
6.00960000e-06,-1.06031250e+01,1.18773438e+03,-5.14062500e+00,,6.00960000e-06,2.43889928e+00
6.01120000e-06,-1.07328125e+01,1.18906250e+03,-4.64062500e+00,,6.01120000e-06,2.43888998e+00
6.01280000e-06,-1.06375000e+01,1.18523438e+03,-4.90625000e+00,,6.01280000e-06,2.43888092e+00
6.01440000e-06,-1.07359375e+01,1.18601562e+03,-5.00000000e+00,,6.01440000e-06,2.43887162e+00
6.01600000e-06,-1.07281250e+01,1.18843750e+03,-4.95312500e+00,,6.01600000e-06,2.43886209e+00
6.01760000e-06,-1.06828125e+01,1.19070312e+03,-4.50000000e+00,,6.01760000e-06,2.43885303e+00
6.01920000e-06,-1.07203125e+01,1.18539062e+03,-5.12500000e+00,,6.01920000e-06,2.43884397e+00
6.02080000e-06,-1.06796875e+01,1.18562500e+03,-4.90625000e+00,,6.02080000e-06,2.43883443e+00
6.02240000e-06,-1.06781250e+01,1.18921875e+03,-3.12500000e+00,,6.02240000e-06,2.43882680e+00
6.02400000e-06,-1.06625000e+01,1.19304688e+03,-4.54687500e+00,,6.02400000e-06,2.43881941e+00
6.02560000e-06,-1.05218750e+01,1.18992188e+03,-4.37500000e+00,,6.02560000e-06,2.43881083e+00
6.02720000e-06,-1.05718750e+01,1.19304688e+03,-3.82812500e+00,,6.02720000e-06,2.43880296e+00
6.02880000e-06,-1.05671875e+01,1.19335938e+03,-3.85937500e+00,,6.02880000e-06,2.43879557e+00
6.03040000e-06,-1.04906250e+01,1.19226562e+03,-3.78125000e+00,,6.03040000e-06,2.43878818e+00
6.03200000e-06,-1.04562500e+01,1.19117188e+03,-4.15625000e+00,,6.03200000e-06,2.43878055e+00
6.03360000e-06,-1.04953125e+01,1.19226562e+03,-4.79687500e+00,,6.03360000e-06,2.43877196e+00
6.03520000e-06,-1.04609375e+01,1.18781250e+03,-4.09375000e+00,,6.03520000e-06,2.43876338e+00
6.03680000e-06,-1.04125000e+01,1.19039062e+03,-4.45312500e+00,,6.03680000e-06,2.43875527e+00
6.03840000e-06,-1.04453125e+01,1.19156250e+03,-4.37500000e+00,,6.03840000e-06,2.43874693e+00
6.04000000e-06,-1.04156250e+01,1.19031250e+03,-4.62500000e+00,,6.04000000e-06,2.43873835e+00
6.04160000e-06,-1.05609375e+01,1.18703125e+03,-4.68750000e+00,,6.04160000e-06,2.43872952e+00
6.04320000e-06,-1.05171875e+01,1.18875000e+03,-4.90625000e+00,,6.04320000e-06,2.43872046e+00
6.04480000e-06,-1.04781250e+01,1.18882812e+03,-4.32812500e+00,,6.04480000e-06,2.43871164e+00
6.04640000e-06,-1.05562500e+01,1.18937500e+03,-4.76562500e+00,,6.04640000e-06,2.43870306e+00
6.04800000e-06,-1.04765625e+01,1.18734375e+03,-4.39062500e+00,,6.04800000e-06,2.43869424e+00
6.04960000e-06,-1.06093750e+01,1.18593750e+03,-4.50000000e+00,,6.04960000e-06,2.43868589e+00
6.05120000e-06,-1.06406250e+01,1.18617188e+03,-5.57812500e+00,,6.05120000e-06,2.43867636e+00
6.05280000e-06,-1.05859375e+01,1.18742188e+03,-4.23437500e+00,,6.05280000e-06,2.43866706e+00
6.05440000e-06,-1.06281250e+01,1.18867188e+03,-4.40625000e+00,,6.05440000e-06,2.43865895e+00
6.05600000e-06,-1.06468750e+01,1.19281250e+03,-4.01562500e+00,,6.05600000e-06,2.43865085e+00
